raw,N-std,U-std,z-std,E-std
1,0.862485,0.84104,0.838184,0.842497
1,0.856601,0.846043,0.837531,0.790324
1,0.872078,0.90504,0.89504,0.856522
1,0.881206,0.912544,0.910939,0.817574
1,0.901098,0.922462,0.922462,0.862004
1,0.866075,0.891999,0.883225,0.859059
1,0.83191,0.869697,0.869697,0.777143
1,0.909489,0.937054,0.929427,0.849068
1,0.900534,0.934992,0.9318,0.868625
1,0.918683,0.923112,0.923112,0.848131
1,0.867784,0.908742,0.90632,0.824004
1,0.859746,0.886211,0.858922,0.792613
1,0.909059,0.927294,0.924909,0.844744
1,0.856218,0.871039,0.866003,0.856824
1,0.882389,0.917036,0.917036,0.846092
1,0.90712,0.887785,0.884079,0.843543
1,0.919919,0.966072,0.966072,0.904154
1,0.816424,0.877654,0.874023,0.750514
1,0.889531,0.938486,0.936607,0.83912
1,0.877056,0.925251,0.922625,0.809103
1,0.924668,0.958201,0.950194,0.860084
1,0.888717,0.911116,0.907749,0.827045
1,0.944508,0.909072,0.905797,0.884722
1,0.882062,0.899442,0.899442,0.841996
1,0.910933,0.924279,0.912612,0.853513
1,0.896322,0.899558,0.899558,0.866317
1,0.913979,0.927222,0.920858,0.851003
1,0.845171,0.879913,0.879913,0.832536
1,0.841129,0.866695,0.857331,0.78735
1,0.9203,0.91028,0.91028,0.86645
1,0.905917,0.919337,0.91867,0.833354
1,0.904257,0.940329,0.936414,0.837233
1,0.844571,0.924679,0.924679,0.824251
1,0.891728,0.922961,0.915953,0.864262
1,0.914579,0.912416,0.904068,0.851717
1,0.842036,0.872165,0.872165,0.822289
1,0.854696,0.886203,0.882374,0.800504
1,0.872171,0.877204,0.877204,0.836926
1,0.868008,0.840495,0.824734,0.831357
1,0.933641,0.915287,0.912402,0.939251
1,0.884262,0.892126,0.888376,0.888564
1,0.893618,0.89455,0.893138,0.869264
1,0.926904,0.949835,0.947786,0.890249
1,0.911619,0.896633,0.897189,0.885789
1,0.834677,0.855803,0.844936,0.800766
1,0.909515,0.933638,0.932859,0.853017
1,0.903512,0.914913,0.914913,0.835515
1,0.895501,0.92737,0.92737,0.865452
1,0.950087,0.891851,0.891851,0.866269
1,0.892169,0.905155,0.902416,0.832121
1,0.858081,0.856838,0.850395,0.810154
1,0.872914,0.891377,0.891933,0.85766
1,0.916131,0.931259,0.925493,0.871182
1,0.872172,0.893391,0.893391,0.830601
