raw,N-std,U-std,z-std,E-std
0.944681,0.954398,0.955336,0.953029,0.951996
0.96129,0.959985,0.958408,0.956677,0.963241
0.948216,0.956336,0.957137,0.955048,0.954184
0.945997,0.948082,0.948731,0.94759,0.946916
0.958564,0.967431,0.962486,0.962382,0.963284
0.956911,0.971067,0.970356,0.969304,0.968848
0.960041,0.970987,0.970939,0.970854,0.971215
0.895239,0.903371,0.909736,0.909929,0.903684
0.972908,0.960546,0.960666,0.959154,0.965922
0.969076,0.964836,0.9689,0.968593,0.963986
0.95326,0.961742,0.964133,0.963467,0.959377
0.914184,0.942558,0.935575,0.932446,0.93917
0.955265,0.963715,0.961732,0.960191,0.965144
0.96674,0.95583,0.960333,0.961717,0.954893
0.92701,0.928372,0.928458,0.92973,0.924577
0.937266,0.948018,0.942075,0.942384,0.947029
0.935231,0.936545,0.935102,0.933587,0.944199
0.975068,0.96354,0.964369,0.964057,0.961563
0.96567,0.958859,0.960031,0.960583,0.951534
0.922209,0.935049,0.936224,0.937145,0.937182
0.937385,0.957274,0.956529,0.955773,0.960463
0.956027,0.948367,0.950856,0.950414,0.942221
0.955114,0.940602,0.936291,0.933999,0.943819
0.953284,0.949802,0.950578,0.947659,0.94752
0.95839,0.953537,0.958299,0.95753,0.955633
0.920971,0.94812,0.943106,0.944056,0.954393
0.972669,0.971118,0.972363,0.972797,0.966505
0.970206,0.958441,0.961479,0.960579,0.950802
0.935627,0.935863,0.941652,0.941513,0.933644
0.951296,0.939845,0.942716,0.943427,0.943326
0.941862,0.950857,0.947665,0.945779,0.948548
0.943849,0.941342,0.943361,0.943666,0.946406
0.926542,0.927188,0.928352,0.926497,0.92617
0.941395,0.947416,0.94194,0.940934,0.958583
0.965987,0.971007,0.969902,0.968428,0.967191
0.95247,0.939898,0.943126,0.944451,0.934622
0.960621,0.960461,0.963612,0.962603,0.961055
0.941265,0.944315,0.947464,0.949311,0.943842
0.926521,0.941314,0.942356,0.940988,0.94722
0.936226,0.938216,0.933489,0.93289,0.937727
0.945374,0.944905,0.950439,0.951051,0.943715
0.94583,0.957748,0.959288,0.958073,0.957958
0.947461,0.925557,0.932141,0.932162,0.923374
0.955748,0.971748,0.971539,0.971214,0.97329
0.966561,0.969235,0.966524,0.96633,0.967719
0.958523,0.957031,0.956072,0.95654,0.955624
0.90284,0.927054,0.929306,0.929397,0.926095
0.961354,0.959048,0.956525,0.956082,0.951736
0.943572,0.945341,0.950233,0.948974,0.95491
0.93616,0.923572,0.928629,0.927573,0.927898
0.973826,0.965937,0.970176,0.971216,0.96348
0.951164,0.946773,0.955207,0.955372,0.943729
0.956192,0.960352,0.951398,0.949795,0.959424
0.949512,0.946462,0.945846,0.946295,0.955964
0.94816,0.937339,0.94339,0.942411,0.933592
0.962168,0.955971,0.951316,0.95106,0.956424
0.928814,0.947164,0.943731,0.942566,0.951241
0.937099,0.946096,0.944011,0.943211,0.950878
0.956949,0.970062,0.966249,0.966488,0.972831
0.94062,0.945153,0.947439,0.945516,0.942308
0.947743,0.931654,0.934396,0.933729,0.924756
0.940986,0.936338,0.936954,0.937283,0.937204
0.954914,0.952259,0.951741,0.950649,0.948279
0.957383,0.948975,0.946937,0.946876,0.947717
0.930397,0.937824,0.937386,0.935709,0.93664
0.956711,0.94801,0.953426,0.952946,0.947467
0.943816,0.952784,0.954784,0.954319,0.948188
0.945092,0.936295,0.944979,0.94333,0.937569
0.961477,0.959472,0.958104,0.957624,0.961258
0.952311,0.938887,0.939476,0.937999,0.938885
0.946613,0.944754,0.950168,0.949356,0.943494
0.953587,0.958151,0.961727,0.961052,0.96568
0.92092,0.944709,0.948286,0.948434,0.940389
0.959677,0.948004,0.950553,0.949877,0.947339
0.965969,0.94913,0.957879,0.959196,0.940834
0.959633,0.966871,0.971253,0.970993,0.967844
0.955252,0.959704,0.960383,0.960358,0.959321
0.92513,0.946143,0.948626,0.949053,0.945649
0.934037,0.950097,0.94335,0.941976,0.959454
0.950934,0.967242,0.964456,0.963899,0.968007
0.920451,0.926355,0.928315,0.927198,0.931908
0.959956,0.962318,0.963619,0.963213,0.962465
0.949428,0.955157,0.950626,0.950323,0.954216
0.929788,0.940231,0.940337,0.939696,0.924893
0.956666,0.951842,0.95124,0.950263,0.956872
0.973576,0.97226,0.969786,0.968948,0.970909
0.931393,0.934399,0.932847,0.930508,0.935222
0.927503,0.93796,0.93719,0.938105,0.937115
0.957177,0.956498,0.954751,0.954305,0.953054
0.930088,0.933973,0.94011,0.940308,0.93725
0.93666,0.942186,0.948277,0.948555,0.94003
0.954526,0.937362,0.945062,0.945221,0.935264
0.958537,0.961771,0.961075,0.960115,0.962584
0.920026,0.921496,0.927157,0.927977,0.93275
0.948918,0.955884,0.956273,0.956405,0.949514
0.914229,0.933777,0.938317,0.937782,0.933189
0.935362,0.940544,0.941575,0.940023,0.942174
0.947632,0.963308,0.960232,0.959642,0.960938
0.894647,0.914111,0.91814,0.917807,0.912908
0.946491,0.955155,0.951103,0.950871,0.950048
0.951111,0.947284,0.943082,0.942763,0.948402
0.946461,0.927214,0.935199,0.933404,0.933547
0.971982,0.971258,0.970989,0.969184,0.970441
0.973833,0.96859,0.97267,0.970581,0.9617
0.967942,0.966454,0.964662,0.964567,0.961503
0.970637,0.956977,0.962779,0.963154,0.954986
0.951967,0.956674,0.956942,0.956541,0.953832
0.937806,0.943894,0.943321,0.942819,0.941766
0.956915,0.970905,0.965121,0.964583,0.96575
0.903742,0.908388,0.914623,0.91264,0.898061
0.958518,0.956917,0.963401,0.962523,0.961237
0.957659,0.940749,0.943384,0.942564,0.936395
0.936826,0.953459,0.953737,0.953389,0.949327
0.968458,0.960622,0.963948,0.96403,0.962391
0.955694,0.95918,0.961815,0.960032,0.960328
0.941139,0.94039,0.946015,0.945696,0.935544
0.942643,0.934589,0.934844,0.933198,0.929502
0.946259,0.948167,0.941303,0.940763,0.945986
0.953748,0.944459,0.946064,0.944715,0.944668
0.952424,0.949369,0.951699,0.950815,0.944635
0.958284,0.964093,0.96479,0.964621,0.956583
0.953828,0.96599,0.959361,0.959206,0.969142
0.931794,0.934261,0.935327,0.935062,0.92608
0.944699,0.93866,0.938843,0.937541,0.939341
0.948195,0.948024,0.944662,0.943363,0.95161
0.976143,0.974989,0.973594,0.973075,0.971084
0.975869,0.975592,0.975715,0.97463,0.974507
0.927998,0.924975,0.924662,0.923892,0.919583
0.95536,0.960215,0.960968,0.96052,0.957078
0.972822,0.972905,0.974162,0.974982,0.967399
0.964976,0.959312,0.960824,0.959782,0.958597
0.95573,0.958647,0.962504,0.962359,0.956463
0.933351,0.943087,0.940649,0.93877,0.937425
0.952771,0.941761,0.943522,0.942371,0.931794
0.967632,0.962916,0.963605,0.962409,0.962245
0.970244,0.967969,0.963231,0.962873,0.969922
0.941659,0.943375,0.944066,0.944502,0.940171
0.958598,0.959868,0.963658,0.963157,0.960269
0.961459,0.963872,0.960717,0.959876,0.966677
0.960472,0.963502,0.962688,0.961909,0.966486
0.964986,0.963865,0.960779,0.95904,0.961499
0.966739,0.973025,0.9704,0.969099,0.976623
0.976046,0.962945,0.958708,0.958975,0.95566
0.943392,0.942231,0.942928,0.943517,0.939534
0.946778,0.946295,0.947296,0.946175,0.941666
0.939611,0.935103,0.943066,0.942782,0.935579
0.970406,0.966128,0.968121,0.966342,0.965999
0.958665,0.96032,0.957118,0.957883,0.955545
0.950756,0.958884,0.961075,0.961026,0.956186
0.939048,0.937519,0.930548,0.928848,0.945342
0.974977,0.971368,0.965304,0.963042,0.968945
0.947311,0.936075,0.941694,0.938921,0.928067
0.923802,0.93963,0.936462,0.935325,0.948167
0.95692,0.958317,0.957755,0.957434,0.9546
0.950117,0.962185,0.958342,0.957289,0.9655
0.945445,0.939963,0.944228,0.942803,0.936724
0.968602,0.968321,0.962963,0.96078,0.96442
0.935593,0.951706,0.950359,0.950516,0.946982
0.954334,0.96205,0.961583,0.960561,0.961868
