raw,N-std,U-std,z-std,E-std
0.76977,0.762763,0.754755,0.755088,0.768589
0.784785,0.784117,0.770103,0.768769,0.783378
0.76977,0.743076,0.750751,0.751752,0.741761
0.854188,0.834835,0.839173,0.838505,0.815458
0.80347,0.801468,0.799466,0.798799,0.796295
0.77978,0.788455,0.782115,0.778779,0.815989
0.73974,0.774107,0.76977,0.768101,0.795293
0.751752,0.77711,0.764431,0.764765,0.771464
0.739072,0.765098,0.765766,0.762429,0.756572
0.751418,0.758759,0.73974,0.740073,0.753797
0.759426,0.767434,0.7671,0.766767,0.780504
0.737299,0.783116,0.772773,0.771772,0.776906
0.819486,0.844178,0.844845,0.843844,0.824727
0.733066,0.804137,0.785452,0.786453,0.800367
0.774107,0.772439,0.756757,0.752085,0.780272
0.76343,0.764765,0.755756,0.753086,0.756342
0.842746,0.836503,0.826827,0.826493,0.828576
0.793126,0.815816,0.807474,0.803136,0.824904
0.740073,0.737738,0.730731,0.731398,0.740864
0.804371,0.788121,0.788121,0.788121,0.76882
0.846751,0.825158,0.816483,0.817818,0.840831
0.815816,0.812479,0.806139,0.806473,0.798598
0.84351,0.852853,0.850184,0.847514,0.836491
0.770771,0.760427,0.759426,0.757758,0.744889
0.846751,0.845846,0.844178,0.843844,0.826435
0.797798,0.828161,0.825492,0.822155,0.831149
0.806807,0.808809,0.810811,0.810811,0.789355
0.736403,0.740741,0.732065,0.731732,0.738652
0.731732,0.761762,0.749082,0.749082,0.759449
0.72973,0.754087,0.73707,0.736069,0.746204
0.785684,0.824491,0.818485,0.815816,0.833681
0.791124,0.762095,0.759092,0.755088,0.746662
0.711378,0.759092,0.748415,0.747748,0.779372
0.785351,0.794127,0.767768,0.768101,0.764892
0.778111,0.815482,0.801468,0.796129,0.811885
0.765432,0.814481,0.793126,0.793126,0.810612
0.791124,0.819152,0.811478,0.812145,0.82023
0.793126,0.774107,0.777444,0.776109,0.771362
0.791124,0.816149,0.803804,0.801468,0.827143
0.852853,0.828829,0.808141,0.808475,0.815519
0.858192,0.853187,0.831832,0.829496,0.842694
0.79713,0.800467,0.795128,0.791792,0.809882
0.80337,0.81982,0.802135,0.798465,0.824668
0.790457,0.797798,0.781782,0.782115,0.783349
0.673674,0.680347,0.669336,0.673674,0.681795
0.855189,0.832833,0.834168,0.832833,0.843792
0.708267,0.730063,0.730397,0.731398,0.727849
0.790457,0.777444,0.770437,0.768101,0.780012
0.737404,0.745746,0.740407,0.741742,0.744889
0.764765,0.772105,0.775442,0.77344,0.759449
0.791792,0.777444,0.786119,0.786453,0.796729
0.743076,0.776443,0.763764,0.764431,0.769333
0.74341,0.77978,0.7671,0.765766,0.806344
0.771438,0.784117,0.776109,0.775108,0.797964
0.785786,0.787788,0.777778,0.774441,0.774624
0.710377,0.761094,0.762095,0.761428,0.769821
0.808141,0.805806,0.792793,0.793794,0.792724
0.82349,0.811478,0.805806,0.801802,0.814753
0.82139,0.854521,0.844511,0.844845,0.860481
0.810143,0.806139,0.821488,0.820153,0.805308
0.830497,0.82349,0.817484,0.816483,0.824668
0.846847,0.836503,0.827828,0.82716,0.841025
0.788455,0.817818,0.795462,0.794127,0.809746
0.856523,0.864531,0.859526,0.857524,0.870015
0.783116,0.761762,0.755756,0.751418,0.760808
0.761094,0.751084,0.735736,0.735068,0.761189
0.805806,0.810143,0.802469,0.799132,0.815853
0.716383,0.779446,0.761094,0.762095,0.769359
0.785351,0.770103,0.774775,0.771772,0.76556
0.758425,0.750751,0.745746,0.741742,0.761245
0.792459,0.781782,0.774441,0.773774,0.766355
0.801802,0.795128,0.785786,0.784785,0.779808
0.816817,0.827494,0.828495,0.829162,0.833347
0.805806,0.809142,0.787454,0.785118,0.800401
0.744745,0.772439,0.745412,0.746079,0.761396
0.834738,0.853187,0.826493,0.824825,0.843458
0.775006,0.741408,0.74975,0.751084,0.735665
0.790457,0.788789,0.787788,0.78979,0.814617
0.776675,0.795462,0.78345,0.782115,0.775776
0.783116,0.787454,0.776109,0.776109,0.763788
0.744077,0.763096,0.757424,0.758091,0.770181
0.805138,0.812479,0.800467,0.796129,0.802203
0.800701,0.792125,0.765766,0.766433,0.790185
0.798131,0.81348,0.81982,0.824157,0.796696
0.867201,0.861195,0.847514,0.848182,0.839356
0.768101,0.769102,0.756757,0.761428,0.764686
0.794027,0.808475,0.816149,0.814815,0.80861
0.805806,0.777444,0.778111,0.778111,0.769488
0.784451,0.758091,0.749416,0.750751,0.762604
0.72339,0.738405,0.722389,0.71972,0.75
0.789456,0.825826,0.830163,0.828829,0.815223
0.817818,0.818485,0.815482,0.816483,0.829537
0.734401,0.761762,0.746413,0.747748,0.744097
0.768769,0.766433,0.763764,0.760761,0.74466
0.797464,0.787454,0.788455,0.788455,0.783813
0.731064,0.734067,0.732399,0.731064,0.761579
0.830163,0.818485,0.81982,0.818151,0.814283
0.724725,0.713046,0.695696,0.696029,0.704047
0.75976,0.770103,0.775108,0.774441,0.75192
0.842509,0.82716,0.820821,0.821488,0.82347
0.753754,0.753086,0.734067,0.735068,0.759242
0.802135,0.827828,0.812813,0.812813,0.829342
0.808141,0.791124,0.793126,0.792125,0.784379
0.770668,0.787788,0.796129,0.796797,0.786948
0.802803,0.816483,0.810143,0.808141,0.813653
0.730397,0.732399,0.72973,0.726059,0.71462
0.732065,0.714047,0.701034,0.700033,0.71773
0.779112,0.820487,0.807474,0.810811,0.801936
0.790457,0.784451,0.770103,0.765766,0.784916
0.740741,0.75709,0.767768,0.768101,0.779271
0.75976,0.7671,0.741408,0.739072,0.765506
0.776109,0.77344,0.765766,0.765432,0.744202
0.841508,0.82349,0.824825,0.825826,0.822528
0.77711,0.756757,0.766433,0.765766,0.75342
