raw,N-std,U-std,z-std,E-std
1,0.92993,0.944611,0.944611,0.911821
1,0.933934,0.942943,0.943944,0.907301
1,0.920831,0.93885,0.938517,0.908727
1,0.936937,0.947614,0.947948,0.913308
1,0.944611,0.948949,0.94995,0.924591
1,0.940274,0.960961,0.95996,0.935847
1,0.937271,0.945946,0.943944,0.90991
1,0.940274,0.944945,0.943277,0.912913
1,0.945946,0.94995,0.951285,0.918161
1,0.950617,0.961295,0.960961,0.927838
1,0.934601,0.951952,0.952286,0.916827
1,0.947614,0.954955,0.953954,0.927505
1,0.948615,0.954621,0.954955,0.920227
1,0.923924,0.939606,0.936603,0.899625
1,0.947614,0.958959,0.95996,0.936493
1,0.941608,0.952953,0.953287,0.914915
1,0.930931,0.935936,0.93627,0.892282
1,0.932599,0.949283,0.949616,0.911549
1,0.94628,0.958292,0.959293,0.908393
1,0.962296,0.967301,0.968969,0.928416
1,0.954955,0.962963,0.962629,0.927749
1,0.93627,0.949283,0.949283,0.910153
1,0.933934,0.95629,0.957291,0.915554
1,0.940274,0.958292,0.958292,0.907392
1,0.922589,0.941942,0.94361,0.906876
1,0.9336,0.948949,0.948949,0.921896
1,0.942609,0.960627,0.960961,0.91164
1,0.931932,0.938272,0.936937,0.917251
1,0.937271,0.948615,0.94995,0.918405
1,0.934268,0.945946,0.944278,0.917313
1,0.940607,0.950284,0.950951,0.903296
1,0.942609,0.950617,0.951285,0.930419
1,0.934601,0.937604,0.936937,0.924656
1,0.949195,0.958538,0.959206,0.919983
1,0.935602,0.952286,0.952619,0.89104
1,0.934268,0.941275,0.940607,0.915492
1,0.910911,0.926927,0.927594,0.911821
1,0.942609,0.952619,0.951952,0.914219
1,0.940607,0.951285,0.951285,0.917918
1,0.939273,0.950284,0.951285,0.91079
1,0.947948,0.954621,0.955289,0.919162
1,0.953287,0.964298,0.965966,0.93024
1,0.942276,0.955622,0.954955,0.913823
1,0.946947,0.963964,0.964298,0.914887
1,0.924591,0.942609,0.942276,0.908818
1,0.949616,0.959293,0.960627,0.922833
1,0.935602,0.943944,0.944945,0.921498
1,0.945524,0.957871,0.957204,0.920831
1,0.937938,0.942609,0.942276,0.9063
1,0.934268,0.949283,0.948949,0.917647
1,0.944611,0.956623,0.955289,0.91983
1,0.952953,0.956957,0.957958,0.93409
1,0.951952,0.962629,0.961962,0.92608
1,0.940274,0.93994,0.939273,0.929662
1,0.944611,0.964631,0.964298,0.909061
1,0.934935,0.951618,0.95362,0.905875
1,0.933934,0.948949,0.949283,0.911578
1,0.94995,0.958625,0.959293,0.922499
1,0.943944,0.95362,0.95362,0.918405
1,0.927261,0.950617,0.950284,0.911487
1,0.954955,0.955289,0.956623,0.942433
1,0.94361,0.955289,0.956957,0.927928
1,0.939606,0.943944,0.944611,0.912641
1,0.942943,0.961295,0.961628,0.931843
1,0.938272,0.949616,0.951285,0.922256
1,0.937271,0.960961,0.960961,0.907726
1,0.940941,0.947948,0.947948,0.918648
1,0.934935,0.948949,0.950617,0.896379
1,0.940941,0.957958,0.957958,0.91625
1,0.939273,0.947614,0.946947,0.925503
1,0.947193,0.952866,0.952198,0.921165
1,0.91992,0.937271,0.935936,0.913885
1,0.949616,0.955289,0.954621,0.93033
1,0.929596,0.950284,0.950617,0.903538
1,0.931265,0.945946,0.94628,0.905815
1,0.925592,0.949283,0.950617,0.912822
1,0.955622,0.971638,0.969636,0.937829
1,0.948949,0.962296,0.961962,0.924746
1,0.945946,0.96363,0.963964,0.913976
1,0.936603,0.951285,0.948949,0.909546
1,0.958625,0.967301,0.966633,0.93994
1,0.949616,0.964631,0.964631,0.926504
1,0.938605,0.950951,0.950284,0.919072
1,0.946613,0.962963,0.962963,0.917494
1,0.932266,0.954288,0.954288,0.896137
1,0.936937,0.949616,0.94995,0.914066
1,0.943944,0.959626,0.960294,0.914491
1,0.93885,0.954868,0.954534,0.901627
1,0.945946,0.957624,0.958625,0.915401
1,0.944611,0.956957,0.959293,0.922833
1,0.954621,0.967301,0.967968,0.934601
1,0.931843,0.952866,0.952866,0.896529
1,0.928595,0.945612,0.945612,0.882937
1,0.940274,0.947614,0.948615,0.913399
1,0.94995,0.95996,0.960294,0.93409
1,0.932933,0.947614,0.947948,0.917494
1,0.930597,0.942276,0.942609,0.915582
1,0.945946,0.959626,0.95996,0.919072
1,0.938272,0.957958,0.957958,0.906057
1,0.960294,0.964631,0.96363,0.925901
1,0.924258,0.950617,0.950617,0.914066
1,0.934268,0.956957,0.957291,0.889037
1,0.933267,0.947281,0.947281,0.91173
1,0.941608,0.958959,0.95629,0.928148
1,0.935936,0.954955,0.95629,0.920651
1,0.947281,0.962963,0.964965,0.916493
1,0.951285,0.962629,0.962296,0.9063
1,0.953287,0.965299,0.965299,0.932087
1,0.962963,0.967968,0.967301,0.947193
1,0.924258,0.934935,0.935602,0.914491
1,0.948282,0.960961,0.961295,0.929751
1,0.941608,0.958292,0.958625,0.919316
1,0.935602,0.954621,0.955289,0.901202
1,0.956623,0.962963,0.963297,0.918315
1,0.950284,0.961962,0.961628,0.92875
1,0.933934,0.947948,0.947281,0.915645
1,0.95629,0.954621,0.955289,0.932577
1,0.940941,0.965632,0.964298,0.927415
1,0.95687,0.96321,0.961875,0.928661
1,0.950284,0.95629,0.954288,0.929841
1,0.934935,0.953287,0.952619,0.910972
1,0.955956,0.959293,0.960627,0.944857
1,0.941942,0.954621,0.954288,0.922499
1,0.96363,0.963297,0.96363,0.949266
1,0.936937,0.944611,0.944278,0.933
1,0.943277,0.957958,0.956957,0.91255
1,0.940607,0.947281,0.948949,0.929418
1,0.938939,0.960294,0.961962,0.904722
1,0.94995,0.957291,0.95629,0.927928
1,0.93994,0.946613,0.945612,0.90378
1,0.951618,0.961295,0.961628,0.940097
1,0.930597,0.94995,0.949283,0.912064
1,0.939273,0.948615,0.948282,0.923988
1,0.951865,0.96588,0.966547,0.919406
1,0.938605,0.952286,0.951618,0.905815
1,0.936603,0.948615,0.948949,0.924168
1,0.927928,0.94628,0.94628,0.922563
1,0.941275,0.952286,0.952286,0.9235
1,0.943944,0.955622,0.956957,0.900142
1,0.945279,0.957958,0.956623,0.920164
1,0.92993,0.951618,0.951618,0.926903
1,0.927594,0.958625,0.959626,0.903721
1,0.939518,0.953867,0.954868,0.908636
1,0.952619,0.962963,0.963297,0.942011
1,0.938605,0.947614,0.947614,0.926325
1,0.954288,0.961295,0.959626,0.930842
1,0.92359,0.935936,0.936937,0.90991
1,0.927928,0.951618,0.951952,0.913976
1,0.935602,0.946613,0.946613,0.924746
1,0.951285,0.966633,0.966633,0.924412
1,0.949283,0.96363,0.964298,0.914977
1,0.914915,0.930931,0.931265,0.902144
1,0.947614,0.956957,0.956957,0.923655
1,0.965966,0.968969,0.969636,0.942855
1,0.940607,0.952286,0.95362,0.932733
1,0.951952,0.961962,0.961295,0.931265
1,0.948949,0.951952,0.951952,0.925388
1,0.935602,0.940274,0.939606,0.90812
1,0.962963,0.969303,0.969636,0.93251
1,0.951285,0.955622,0.955289,0.926748
1,0.927261,0.944611,0.944611,0.915311
1,0.951618,0.954288,0.954288,0.927415
1,0.947948,0.959293,0.957624,0.929173
1,0.951618,0.96363,0.964965,0.930663
1,0.94152,0.960207,0.960541,0.921652
1,0.960294,0.965966,0.966633,0.947263
1,0.946947,0.952286,0.952619,0.909061
1,0.934935,0.952619,0.95362,0.92766
1,0.939606,0.94995,0.949283,0.923167
1,0.940274,0.948615,0.948949,0.922743
1,0.947526,0.955869,0.95687,0.90815
1,0.94995,0.960627,0.961628,0.923655
1,0.932266,0.944278,0.944611,0.908818
1,0.942943,0.957624,0.957958,0.912913
1,0.943277,0.955289,0.954621,0.932087
1,0.932599,0.943944,0.946947,0.915068
1,0.937938,0.954955,0.955289,0.921318
1,0.92993,0.93627,0.936937,0.909789
1,0.953954,0.951285,0.949283,0.919379
1,0.9336,0.945946,0.946947,0.910852
1,0.942609,0.953954,0.954288,0.916646
1,0.937271,0.953954,0.954288,0.921228
1,0.931598,0.941275,0.941275,0.912913
1,0.9336,0.94628,0.946613,0.92223
1,0.928929,0.94628,0.944945,0.911701
1,0.930597,0.945279,0.945946,0.888463
1,0.939606,0.950951,0.950951,0.930997
1,0.927594,0.94628,0.946947,0.906573
1,0.934268,0.947281,0.948615,0.906785
1,0.932933,0.941275,0.940274,0.926593
1,0.931265,0.944611,0.945612,0.918495
1,0.949283,0.957958,0.957958,0.92608
1,0.940941,0.955289,0.955622,0.920317
1,0.961628,0.964965,0.964965,0.937604
1,0.932266,0.938939,0.938939,0.914491
